O,E,1,1.5,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E8,9,24,2,E,C4,9,32,12,O,G8,2,34,14,E,C5,8,42,22,O,G3,8,42,38,E,H2,1,44,38,O,B3,2,44,42,E,E7,2,46,44,O,B6,1,48,44,E,F3,2,50,46,O,D2,8,66,46,E,H5,5,80,42,O,G6,5,102,30,E,D7,9,104,46,O,G4,5,104,56,E,C6,5,80,90,O,F2,9,68,120,E,F8,8,76,128,O,H3,1,96,110,E,G5,1,102,106
E,O,2,1.5,2,1.5,1,2,1.5,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,H7,2,4,8,O,C7,5,16,6,E,C8,9,20,20,O,G7,9,22,36,E,G5,1,16,44,O,F2,1,16,46,E,F7,5,44,28,O,G8,2,46,30,E,G4,2,48,32,O,B3,2,48,36,E,B7,8,56,44,O,H4,1,56,46,E,C3,1,74,30,O,F3,8,90,30,E,G2,5,108,22,O,H6,8,124,22,E,H8,9,102,62,O,C5,9,84,98,E,G6,8,100,98,O,C6,5,112,96
E,O,2,1.5,2,1.5,1,2,1.5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,G8,8,4,20,O,H2,9,22,20,E,C4,5,26,26,O,G5,5,46,16,E,B5,9,48,32,O,B4,8,56,40,E,C5,5,72,34,O,B8,5,68,48,E,H7,1,60,58,O,F7,1,58,62,E,D3,2,60,64,O,B3,8,60,80,E,E3,8,60,96,O,F2,9,62,112,E,C7,1,76,100,O,G4,1,78,100,E,H4,9,82,114,O,E7,2,84,116,E,G2,2,84,120,O,D7,2,88,120
O,E,1,1.5,1,1.5,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E8,9,24,2,E,F3,2,26,4,O,C3,2,26,8,E,G7,1,28,8,O,H8,1,20,18,E,H4,8,36,18,O,G2,1,36,20,E,E3,1,30,28,O,F7,8,46,28,E,F2,9,34,58,O,H3,5,20,82,E,C7,8,28,90,O,G4,9,30,106,E,E7,5,30,116,O,B2,8,30,132,E,B7,9,78,102,O,B6,2,82,102,E,C6,2,84,104,O,C4,5,124,74,E,B4,5,82,126
E,O,2,1.5,2,1.5,1,1,2,1.5,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,B3,2,4,8,O,B4,2,6,10,E,B8,1,12,6,O,D8,1,10,10,E,C4,9,16,22,O,H8,9,36,20,E,F3,2,38,22,O,B6,2,42,22,E,G7,9,60,22,O,C3,9,64,36,E,F8,8,80,36,O,C7,5,94,32,E,H4,8,102,40,O,E2,8,102,56,E,C5,5,86,82,O,G5,5,70,108,E,E3,1,68,112,O,D2,1,80,102,E,F7,5,88,104,O,G6,8,96,112
E,O,2,1.5,2,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,E8,8,4,20,O,H6,1,4,22,E,G4,5,8,28,O,C4,1,16,22,E,F7,1,16,24,O,E2,8,16,40,E,C7,1,14,44,O,B4,5,12,56,E,H5,8,20,64,O,D8,8,28,72,E,D7,2,30,74,O,G5,9,44,78,E,C2,5,64,68,O,G7,9,100,50,E,C6,9,104,64,O,F3,5,116,62,E,H3,2,120,62,O,D3,2,124,62,E,G8,9,126,78,O,B8,2,130,78
E,O,2,1.5,2,1.5,1,2,2,2,2,2,2,2,2,1.5,2,1,2,2,2,2,2,1,1,1,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,C8,8,4,20,O,C3,9,30,12,E,E8,5,50,2,O,G3,5,46,16,E,E2,5,44,28,O,E3,1,72,2,E,B4,1,72,4,O,H2,8,80,12,E,C4,9,74,36,O,D2,5,60,60,E,C7,1,88,34,O,C6,1,60,64,E,H7,9,76,66,O,B8,2,80,66,E,G5,2,82,68,O,G7,8,90,76,E,D3,2,92,78,O,H5,9,88,100,E,G2,8,96,108,O,G6,2,98,110
E,O,2,1.5,2,1.5,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,C2,8,4,20,O,G4,1,4,22,E,D2,1,12,16,O,B8,2,12,20,E,G6,2,16,20,O,E7,5,28,18,E,E3,5,26,30,O,E2,8,34,38,E,C6,5,44,38,O,G2,5,24,68,E,B7,2,26,70,O,H6,9,52,62,E,D3,8,60,70,O,F8,9,70,78,E,F7,9,82,84,O,H7,2,84,86,E,G7,9,128,60,O,B2,1,156,34,E,C4,1,146,46,O,C7,8,154,54
E,O,2,1.5,2,1.5,1,1,1,2,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,B3,8,4,20,O,C6,2,6,22,E,G4,2,8,24,O,H7,9,26,24,E,D8,9,34,34,O,G2,9,54,32,E,B4,5,64,32,O,G3,5,66,40,E,D7,9,76,48,O,B2,8,92,48,E,H6,2,96,48,O,D3,8,112,48,E,E7,5,142,28,O,G6,1,154,18,E,H4,8,162,26,O,C7,2,164,28,E,C4,1,186,8,O,H8,5,158,46,E,C3,1,132,74,O,E2,1,108,100
E,O,2,1.5,2,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,C8,2,4,8,O,D7,9,12,18,E,E7,9,14,34,O,H5,2,14,38,E,F7,2,16,40,O,F2,2,18,42,E,G5,5,32,38,O,F3,5,32,48,E,G6,9,26,72,O,H3,9,32,84,E,C6,5,54,72,O,E2,1,46,82,E,G8,1,64,66,O,D8,8,72,74,E,G4,1,56,92,O,D3,5,98,60,E,H8,8,114,60,O,H6,1,80,96,E,H4,8,80,112,O,C3,8,96,112
E,O,2,1.5,2,1.5,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1.5,1,1,1,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,B3,8,4,20,O,G3,8,4,36,E,E3,2,4,40,O,B8,1,14,32,E,C5,5,26,30,O,G4,5,38,28,E,E8,9,50,34,O,D7,2,52,36,E,G2,1,40,50,O,G5,9,56,52,E,H6,1,56,54,O,C4,9,66,62,E,G7,8,74,70,O,C7,5,108,46,E,B7,9,84,88,O,D8,8,92,96,E,C2,2,96,96,O,C6,1,78,116,E,H2,5,74,130,O,H4,2,76,132
E,O,2,1.5,2,1.5,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,B7,8,4,20,O,G2,9,22,20,E,H5,2,22,24,O,C5,2,22,28,E,D3,2,24,30,O,F7,8,32,38,E,B4,5,44,36,O,B5,5,42,48,E,F3,9,44,64,O,G4,2,46,66,E,H4,8,46,82,O,B6,1,64,66,E,G6,1,56,76,O,C2,5,54,88,E,H2,5,88,64,O,C6,9,78,92,E,G7,1,108,64,O,B3,1,78,96,E,D7,9,58,134,O,C7,8,58,150
O,E,1,1.5,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,B5,9,24,2,E,C2,1,26,2,O,G8,1,28,2,E,C4,5,26,14,O,H6,8,34,22,E,D7,2,36,24,O,F2,2,40,24,E,B7,8,48,32,O,H5,5,50,40,E,C6,9,56,52,O,F7,5,68,50,E,G5,1,84,36,O,B4,2,86,38,E,F3,8,86,54,O,C3,1,80,62,E,B8,5,60,92,O,D8,9,72,98,E,C7,2,74,100,O,D3,8,82,108,E,G3,9,76,132
O,E,1,1.5,1,1.5,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E2,9,24,2,E,F3,9,32,12,O,C6,1,32,14,E,B4,5,36,20,O,E3,8,52,20,E,G5,8,52,36,O,H4,5,68,30,E,H8,2,70,32,O,G7,2,70,36,E,G3,1,64,44,O,D2,9,54,72,E,C4,9,42,102,O,C3,2,42,106,E,G8,1,34,116,O,B5,5,44,116,E,F8,8,52,124,O,F7,8,52,140,E,B8,2,54,142,O,D3,1,86,112,E,H6,5,86,122
E,O,2,1.5,2,1.5,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,G2,2,4,8,O,C5,5,16,6,E,H4,1,16,8,O,F2,1,18,8,E,F7,9,38,6,O,D2,9,34,28,E,D8,5,54,18,O,C6,2,58,18,E,G4,5,72,14,O,H7,5,62,34,E,G5,9,48,66,O,F3,1,38,78,E,H3,2,40,80,O,E3,8,48,88,E,C2,8,56,96,O,H8,9,68,102,E,D3,1,42,130,O,C7,8,50,138,E,E2,8,50,154,O,G6,2,52,156
O,E,1,1.5,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E2,5,16,2,E,D3,5,20,8,O,B3,8,28,16,E,G2,2,30,18,O,E7,2,32,20,E,D8,5,48,14,O,E3,8,64,14,E,C5,8,64,30,O,G5,5,86,18,E,B7,8,86,34,O,B6,9,110,28,E,C3,1,98,42,O,H2,1,92,50,E,C6,1,94,50,O,H7,1,104,42,E,G6,2,108,42,O,C8,9,122,46,E,F8,9,144,42,O,F7,2,146,44,E,G7,9,124,84
O,E,1,1.5,1,1.5,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,G5,9,24,2,E,C3,2,24,6,O,D2,5,28,12,E,B4,9,36,22,O,G8,8,44,30,E,D7,8,44,46,O,G3,2,46,48,E,B8,5,50,54,O,H4,9,78,44,E,F2,9,72,68,O,C5,5,68,82,E,C7,8,76,90,O,E3,2,76,94,E,H7,1,84,88,O,C4,1,50,124,E,F8,2,52,126,O,E7,8,60,134,E,C2,5,100,104,O,G7,1,56,150,E,G2,1,58,150
E,O,2,1.5,2,1.5,1,1,1,2,2,2,2,1,1.5,2,2,2,2,1,1,1,1,1,1,1,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,C2,8,4,20,O,H3,8,4,36,E,C7,1,14,28,O,E3,9,42,18,E,G2,8,42,34,O,G4,5,54,32,E,D8,9,62,42,O,C3,1,36,70,E,F3,5,58,58,O,G7,8,74,58,E,F2,2,74,62,O,D7,9,84,70,E,E7,2,86,72,O,B8,5,82,86,E,D2,1,82,88,O,B5,1,80,92,E,G5,5,56,126,O,G3,2,58,128,E,H8,9,98,106,O,H4,2,100,108
O,E,1,1.5,1,1.5,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E8,5,16,2,E,D3,1,16,4,O,G4,5,20,10,E,C5,8,20,26,O,D2,8,20,42,E,G5,5,30,42,O,B8,1,26,48,E,F3,5,24,60,O,C4,2,24,64,E,F8,2,24,68,O,E3,1,24,70,E,H3,9,26,86,O,F2,9,60,70,E,G7,8,60,86,O,B7,8,68,94,E,H4,1,68,96,O,C3,9,112,70,E,B4,2,116,70,O,G3,2,118,72,E,D8,9,154,54
E,O,2,1.5,2,1.5,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,H3,2,4,8,O,C6,5,8,14,E,F8,5,12,20,O,E7,1,16,18,E,B7,9,24,28,O,B2,2,26,30,E,F7,1,44,14,O,B6,2,46,16,E,D8,2,50,16,O,C4,9,44,40,E,D2,8,52,48,O,G3,8,52,64,E,H5,5,66,60,O,C7,8,74,68,E,G5,9,84,76,O,G2,9,86,92,E,E3,8,94,100,O,D7,5,64,140,E,G4,1,102,104,O,E2,1,72,136
O,E,1,1.5,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1.5,1,1,1,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,H5,9,24,2,E,C4,1,24,4,O,F7,5,28,10,E,G4,5,40,8,O,E7,9,46,20,E,C8,1,46,22,O,F8,1,52,18,E,G3,9,56,32,O,D2,1,56,34,E,D3,9,58,50,O,B8,2,58,54,E,G5,8,66,62,O,C3,8,66,78,E,H6,2,70,78,O,B5,8,78,86,E,H2,2,82,86,O,E2,2,86,86,E,G8,5,122,60,O,F3,5,146,46,E,C6,8,154,54
E,O,2,1.5,2,1.5,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,B8,8,4,20,O,E7,8,4,36,E,B6,2,6,38,O,D7,5,18,36,E,C3,9,36,36,O,G4,1,36,38,E,C4,1,30,46,O,F7,2,34,46,E,H7,5,24,66,O,H4,9,16,92,E,C7,8,16,108,O,H2,8,16,124,E,G5,9,26,132,O,D8,1,42,118,E,H6,1,62,100,O,C6,2,62,104,E,B3,5,68,108,O,E3,5,102,84,E,B5,2,106,84,O,F2,9,120,88
E,O,2,1.5,2,1.5,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,B8,8,4,20,O,E8,1,16,10,E,D8,5,6,30,O,G8,8,6,46,E,H7,2,6,50,O,E2,2,8,52,E,G5,1,20,42,O,G4,9,10,70,E,C6,9,18,80,O,G3,5,46,62,E,F2,5,52,66,O,H6,9,82,54,E,B3,9,94,60,O,F7,5,112,52,E,D7,2,114,54,O,H4,2,116,56,E,G6,8,132,56,O,D3,8,132,72,E,C7,1,114,92,O,C5,1,122,86
E,O,2,1.5,2,1.5,1,2,1,2,2,2,1,2,1,1,1,1.5,1,2,2,1,2,2,2,2,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,B3,8,4,20,O,B8,5,22,12,E,D8,5,16,28,O,E7,9,36,26,E,G2,9,54,26,O,C7,9,54,44,E,G5,9,56,60,O,D3,1,72,46,E,D2,1,56,64,O,F7,8,64,72,E,B5,2,68,72,O,F3,2,72,72,E,H6,1,72,74,O,G3,1,80,68,E,H8,2,82,70,O,G4,5,62,100,E,G6,5,98,74,O,C4,8,106,82,E,B2,8,114,90,O,E2,2,116,92
E,O,2,1.5,2,1.5,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,B7,8,4,20,O,G3,1,6,20,E,D3,1,4,24,O,G5,5,10,28,E,E3,2,10,32,O,D7,8,10,48,E,H2,5,20,48,O,H6,2,24,48,E,H5,9,10,80,O,E7,9,48,60,E,C4,9,56,70,O,C6,8,72,70,E,G7,1,54,90,O,B4,9,90,72,E,C2,5,68,104,O,C7,5,126,56,E,D8,2,126,60,O,D2,1,150,38,E,E2,8,166,38,O,E8,2,168,40
O,E,1,1.5,1,1.5,1,1,1,1,1.5,1.5,1.5,1,1,1,1,1,2,2,2,2,2,2,2,2,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,H5,1,8,2,E,H8,2,10,4,O,D8,8,18,12,E,B2,2,18,16,O,G4,1,18,18,E,G8,8,26,26,O,F3,2,28,28,E,F8,1,44,14,O,E7,2,44,18,E,G6,1,34,30,O,C8,8,42,38,E,C5,9,56,42,O,E8,5,38,70,E,H2,5,42,76,O,C4,9,36,100,E,G3,9,66,88,O,D3,9,46,126,E,C6,8,46,142,O,G7,5,34,164,E,B7,5,34,174
O,E,1,1.5,1,1.5,1,2,2,2,2,2,2,2,1.5,2,2,2,1,1,1,1,1,1,1,1,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E8,5,16,2,E,D8,5,10,18,O,G2,8,10,34,E,B5,2,10,38,O,B8,1,24,26,E,E3,8,32,34,O,H3,2,32,38,E,C7,1,34,38,O,C6,2,38,38,E,G5,2,38,42,O,G6,8,46,50,E,H4,8,54,58,O,B2,1,60,54,E,F3,1,70,46,O,D7,9,84,50,E,H2,9,94,58,O,F7,5,116,46,E,C4,9,104,76,O,G3,9,120,78,E,B7,5,114,94
O,E,1,1.5,1,1.5,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E8,9,24,2,E,G5,9,44,0,O,H6,1,44,2,E,H3,2,46,4,O,G6,1,40,12,E,E3,1,32,22,O,G2,8,32,38,E,C5,1,22,50,O,F8,2,26,50,E,G3,8,34,58,O,C6,5,30,72,E,D8,9,18,102,O,D7,5,38,92,E,G8,2,38,96,O,D2,8,46,104,E,C3,5,46,114,O,E7,9,62,116,E,C2,8,70,124,O,F7,2,72,126,E,H8,5,96,112
E,O,2,1.5,2,1.5,1,1,1.5,1,1,1,2,2,2,2,2,2,2,1.5,2,2,2,2,2,2,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,H5,8,4,20,O,G6,9,12,30,E,B8,9,30,30,O,C4,9,38,40,E,H8,5,42,46,O,G5,1,44,46,E,C8,9,58,50,O,G2,5,78,40,E,F7,1,78,42,O,G7,8,94,42,E,B4,2,96,44,O,G3,8,104,52,E,D2,1,98,60,O,G4,5,84,84,E,B7,8,100,84,O,F8,2,102,86,E,D7,2,104,88,O,C6,1,134,60,E,B3,5,128,76,O,C5,2,132,76
E,O,2,1.5,2,1.5,1,1,2,2,1,2,2,1.5,1.5,2,1,1,1,1,1,1,1,1,1,1,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,H7,8,4,20,O,B4,5,8,26,E,C7,9,34,18,O,E3,2,34,22,E,C5,5,32,34,O,G4,1,40,28,E,C2,1,56,14,O,B5,9,44,44,E,E7,2,46,46,O,D2,8,62,46,E,G7,5,42,76,O,B6,8,50,84,E,C3,8,58,92,O,C4,5,28,132,E,D7,2,30,134,O,F7,1,56,110,E,H6,9,64,120,O,B7,9,68,134,E,F8,1,72,132,O,C8,2,74,134
E,O,2,1.5,2,1.5,1,1,1,2,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,C2,8,4,20,O,D3,8,12,28,E,H5,5,24,26,O,B2,9,50,18,E,G6,9,58,28,O,G5,5,42,54,E,E3,5,62,44,O,D2,5,36,80,E,F7,2,38,82,O,C6,2,38,86,E,G3,1,40,86,O,E2,1,56,72,E,B7,8,64,80,O,E7,1,84,62,E,C7,9,92,72,O,H3,8,100,80,E,E8,1,92,90,O,F3,2,94,92,E,C8,2,98,92,O,B5,9,102,106
O,E,1,1.5,1,1.5,1,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E8,9,24,2,E,E7,9,22,22,O,E3,8,22,38,E,C7,2,24,40,O,H7,8,32,48,E,C4,9,42,56,O,F3,2,44,58,E,D2,8,52,66,O,C6,9,40,96,E,G7,8,48,104,O,F2,2,50,106,E,G4,5,78,88,O,B4,5,68,108,E,B6,5,78,108,O,G2,5,80,116,E,B8,1,82,116,O,H8,1,102,98,E,D3,1,104,98,O,G3,1,112,92,E,F8,2,116,92
E,O,2,1.5,2,1.5,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,C8,2,4,8,O,F7,5,8,14,E,H6,1,8,16,O,B8,1,12,14,E,G7,9,16,28,O,B7,9,38,24,E,C6,9,60,20,O,D7,2,64,20,E,B3,5,84,10,O,F2,9,108,4,E,D8,5,102,20,O,G2,8,118,20,E,F3,8,134,20,O,C7,8,150,20,E,E7,2,152,22,O,C5,2,154,24,E,H7,1,118,62,O,D3,1,114,68,E,G5,8,122,76,O,E8,5,144,64
E,O,2,1.5,2,1.5,1,1,2,2,1.5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,H2,8,4,20,O,F3,5,8,26,E,C2,9,34,18,O,F2,8,42,26,E,E7,8,42,42,O,C6,9,32,70,E,G7,5,50,62,O,B4,1,50,64,E,B5,1,52,64,O,F8,8,52,80,E,B6,9,82,68,O,D7,9,68,100,E,E3,2,70,102,O,D3,2,72,104,E,G5,5,64,122,O,C4,2,64,126,E,G3,2,66,128,O,E8,1,88,108,E,B3,1,66,132,O,H8,5,70,138
E,O,2,1.5,2,1.5,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,E8,2,4,8,O,E3,5,18,4,E,D3,5,12,20,O,G8,1,16,18,E,D2,1,24,12,O,B5,5,36,10,E,F3,5,50,6,O,F2,2,52,8,E,H5,1,46,16,O,B2,1,38,26,E,F7,2,38,30,O,C5,8,38,46,E,H6,9,36,66,O,C7,8,36,82,E,G6,8,44,90,O,B7,9,78,74,E,C6,8,78,90,O,B6,2,80,92,E,G7,9,52,138,O,G3,9,64,144
E,O,2,1.5,2,1.5,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,B8,8,4,20,O,G7,8,4,36,E,E2,2,4,40,O,F7,9,20,42,E,G4,1,28,36,O,G5,2,30,38,E,C8,9,56,30,O,D3,1,56,32,E,B5,5,78,20,O,E3,5,86,22,E,G3,9,90,36,O,H8,9,82,62,E,D2,5,96,58,O,D7,1,72,84,E,B3,8,88,84,O,G2,5,106,76,E,F3,1,94,90,O,H7,2,96,92,E,H4,2,98,94,O,C5,8,114,94
O,E,1,1.5,1,1.5,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,1,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E2,9,24,2,E,C5,8,24,18,O,H2,2,26,20,E,E7,2,28,22,O,G6,9,36,32,E,H7,9,58,28,O,G3,2,60,30,E,F7,2,64,30,O,H3,8,72,38,E,G7,9,48,80,O,G8,1,70,60,E,D2,1,58,74,O,E3,5,60,82,E,F3,1,42,102,O,D7,8,42,118,E,H6,8,50,126,O,B8,1,50,128,E,C7,5,98,90,O,H5,5,86,112,E,B6,5,108,100
O,E,1,1.5,1,1.5,1,1,1,1,1,1.5,2,2,2,1,1,1,1,1,1,2,2,2,2,2,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,H5,9,24,2,E,C7,9,42,2,O,G8,8,42,18,E,F3,2,44,20,O,H8,1,44,22,E,C6,1,34,34,O,F2,1,32,38,E,G4,8,40,46,O,H3,2,40,50,E,G7,1,48,44,O,F7,9,80,30,E,C3,8,80,46,O,B6,2,80,50,E,B2,9,90,58,O,G3,5,90,68,E,D3,5,72,96,O,B4,5,52,126,E,B5,5,62,126,O,C5,8,62,142,E,D8,2,64,144
E,O,2,1.5,2,1.5,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,B7,2,4,8,O,B6,2,6,10,E,E3,5,18,8,O,C5,9,38,6,E,F2,9,46,16,O,H4,9,54,26,E,H7,9,56,42,O,H5,5,68,40,E,D3,1,62,48,O,G8,1,64,48,E,G3,8,72,56,O,G4,8,80,64,E,F7,2,82,66,O,G2,5,56,102,E,C6,8,72,102,O,D7,1,62,114,E,F3,5,98,88,O,H8,8,114,88,E,C2,1,112,92,O,E7,2,114,94
E,O,2,1.5,2,1.5,1,2,1,1,2,2,2,1.5,1,1,1,1,2,1.5,1.5,1.5,1.5,2,2,1,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,E8,2,4,8,O,G5,5,16,6,E,H5,1,10,14,O,F2,2,12,16,E,B2,9,32,14,O,E2,9,34,30,E,C7,9,52,30,O,C4,1,42,42,E,B7,5,24,70,O,F7,9,44,68,E,H6,1,42,72,O,G3,2,44,74,E,C5,5,72,56,O,H8,8,72,72,E,G4,2,74,74,O,G6,8,82,82,E,C3,8,90,90,O,B3,1,116,66,E,C6,8,124,74,O,B5,5,96,112
O,E,1,1.5,1,1.5,1,1,1,1,1,1,2,2,2,1.5,1.5,1,1,1,1,2,2,2,2,2,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E8,9,24,2,E,G6,5,28,8,O,C6,2,28,12,E,H2,2,28,16,O,B4,1,28,18,E,B2,9,38,26,O,E3,5,32,42,E,B8,2,34,44,O,C5,2,34,48,E,H5,1,42,42,O,G7,8,50,50,E,C4,9,74,44,O,H4,8,90,44,E,G3,8,106,44,O,G5,1,80,72,E,H8,1,58,96,O,C7,9,62,110,E,D8,5,78,104,O,D7,5,72,120,E,B6,8,72,136
O,E,1,1.5,1,1.5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E8,9,24,2,E,B2,9,42,2,O,D2,5,32,22,E,F3,2,34,24,O,C3,8,34,40,E,F7,9,40,52,O,B7,2,44,52,E,D8,8,52,60,O,H4,9,60,70,E,E7,5,38,102,O,D7,8,38,118,E,E3,2,38,122,O,H2,2,40,124,E,C6,1,48,118,O,G8,5,36,140,E,G4,8,44,148,O,G7,1,56,138,E,B4,5,68,136,O,C2,1,76,130,E,G6,1,94,114
O,E,1,1.5,1,1.5,1,1,1.5,2,2,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,B5,9,24,2,E,H7,2,24,6,O,H5,9,24,24,E,D8,9,32,34,O,C7,8,32,50,E,F7,9,50,50,O,F3,8,50,66,E,E7,8,58,74,O,D7,2,60,76,E,G3,8,60,92,O,C3,2,60,96,E,G6,5,72,94,O,H6,5,72,104,E,G8,1,50,128,O,B6,1,30,150,E,B2,2,30,154,O,G5,5,74,120,E,B7,5,62,142,O,D2,1,78,128,E,E3,1,108,100
